cell.type,study_id,n,cumulative_cell_fraction,cumulative_cluster_fraction,Dataset
Macosko|Inh_Nrk_Gpr176_2,Macosko,325,0.9140836013737221,0.14015904572564614,Nuclei
Zeng|1157,Zeng,324,0.8854885609016724,0.22266065388951523,Cells
Zeng|2480,Zeng,324,0.885568699888399,0.22284855317549793,Cells
Zeng|3266,Zeng,324,0.8856488388751257,0.22303645246148066,Cells
Zeng|5049,Zeng,324,0.8857289778618522,0.22322435174746336,Cells
Macosko|Ex_Hoxb3_Ldlrap1_2,Macosko,324,0.9141571158370121,0.14035785288270378,Nuclei
Macosko|Ex_Lhx3_Arsj,Macosko,324,0.914230630300302,0.14055666003976144,Nuclei
Macosko|Ex_Tfap2d_Emid1_1,Macosko,324,0.914304144763592,0.14075546719681908,Nuclei
Macosko|Inh_Emx2_Irx4,Macosko,324,0.914377659226882,0.14095427435387675,Nuclei
Macosko|Inh_Six6_Vipr2_10,Macosko,324,0.9144511736901719,0.1411530815109344,Nuclei
Zeng|3518,Zeng,323,0.8858088695060272,0.22341225103344609,Cells
Macosko|Ex_Tfap2b_Ppp1r1c_2,Macosko,323,0.9145244612569703,0.14135188866799206,Nuclei
Macosko|Inh_Otx2_Bmp4_3,Macosko,323,0.9145977488237685,0.1415506958250497,Nuclei
Zeng|117,Zeng,322,0.8858885138076507,0.2236001503194288,Cells
Zeng|3556,Zeng,322,0.885968158109274,0.2237880496054115,Cells
Zeng|5027,Zeng,322,0.8860478024108973,0.22397594889139422,Cells
Macosko|Ex_Fezf2_Urah_Shisa9_1,Macosko,322,0.9146708094940753,0.14174950298210737,Nuclei
Macosko|Ex_Fibcd1_Psrc1_5,Macosko,322,0.914743870164382,0.141948310139165,Nuclei
Macosko|Ex_Lhx2_Nek11_6,Macosko,322,0.9148169308346886,0.14214711729622267,Nuclei
Macosko|Inh_Nrk_Gpr176_1,Macosko,322,0.9148899915049954,0.14234592445328031,Nuclei
Zeng|1021,Zeng,321,0.8861271993699691,0.22416384817737692,Cells
Zeng|1102,Zeng,321,0.8862065963290408,0.22435174746335965,Cells
Zeng|161,Zeng,321,0.8862859932881125,0.22453964674934235,Cells
Zeng|4364,Zeng,321,0.8863653902471843,0.22472754603532508,Cells
Zeng|993,Zeng,321,0.886444787206256,0.22491544532130778,Cells
Macosko|Inh_Lhx6_Esr2_11,Macosko,321,0.9149628252788105,0.14254473161033798,Nuclei
Zeng|1132,Zeng,320,0.8865239368227761,0.22510334460729048,Cells
Zeng|2226,Zeng,320,0.8866030864392962,0.2252912438932732,Cells
Zeng|3519,Zeng,320,0.8866822360558163,0.2254791431792559,Cells
Zeng|4678,Zeng,320,0.8867613856723364,0.22566704246523864,Cells
Zeng|5025,Zeng,320,0.8868405352888565,0.22585494175122134,Cells
Zeng|530,Zeng,320,0.8869196849053766,0.22604284103720407,Cells
Macosko|Inh_Six3_Piezo2,Macosko,320,0.9150354321561338,0.14274353876739562,Nuclei
Zeng|1190,Zeng,319,0.8869985871793451,0.22623074032318677,Cells
Zeng|1226,Zeng,319,0.8870774894533136,0.2264186396091695,Cells
Zeng|1303,Zeng,319,0.8871563917272821,0.2266065388951522,Cells
Zeng|216,Zeng,319,0.8872352940012506,0.2267944381811349,Cells
Zeng|2455,Zeng,319,0.887314196275219,0.22698233746711763,Cells
Zeng|2826,Zeng,319,0.8873930985491876,0.22717023675310033,Cells
Zeng|4154,Zeng,319,0.887472000823156,0.22735813603908306,Cells
Macosko|Ex_Fezf2_Lipm,Macosko,319,0.9151078121369656,0.1429423459244533,Nuclei
Macosko|Ex_Sall1_C1ql1_1,Macosko,319,0.9151801921177974,0.14314115308151093,Nuclei
Zeng|123,Zeng,318,0.8875506557545728,0.22754603532506576,Cells
Zeng|2454,Zeng,318,0.8876293106859897,0.2277339346110485,Cells
Zeng|4890,Zeng,318,0.8877079656174066,0.2279218338970312,Cells
Zeng|4947,Zeng,318,0.8877866205488234,0.2281097331830139,Cells
Zeng|5118,Zeng,318,0.8878652754802403,0.22829763246899662,Cells
Macosko|Ex_Skor1_Daam2_Cnga3,Macosko,318,0.9152523452021375,0.1433399602385686,Nuclei
Macosko|Inh_Lhx6_Sfrp1_1,Macosko,318,0.9153244982864777,0.14353876739562624,Nuclei
Macosko|Inh_Pax7_Egflam_2,Macosko,318,0.9153966513708178,0.1437375745526839,Nuclei
Zeng|3572,Zeng,317,0.8879436830691055,0.22848553175497932,Cells
Zeng|484,Zeng,317,0.8880220906579708,0.22867343104096205,Cells
Zeng|948,Zeng,317,0.888100498246836,0.22886133032694475,Cells
Macosko|Ex_Ccn3_Fezf2_Col6a3,Macosko,317,0.9154685775586664,0.14393638170974155,Nuclei
Macosko|Ex_Lmx1b_Tmem235_1,Macosko,317,0.9155405037465149,0.1441351888667992,Nuclei
Macosko|Inh_Pax2_Cdh3_3,Macosko,317,0.9156124299343634,0.14433399602385685,Nuclei
Zeng|1688,Zeng,316,0.8881786584931496,0.22904922961292748,Cells
Zeng|5009,Zeng,316,0.8882568187394632,0.22923712889891018,Cells
Zeng|5266,Zeng,316,0.8883349789857768,0.2294250281848929,Cells
Zeng|737,Zeng,316,0.8884131392320904,0.2296129274708756,Cells
Zeng|979,Zeng,316,0.888491299478404,0.2298008267568583,Cells
Macosko|Inh_Emx2_Il20ra_2,Macosko,316,0.9156841292257203,0.14453280318091452,Nuclei
Zeng|14993,Zeng,315,0.888569212382166,0.22998872604284104,Cells
Zeng|1690,Zeng,315,0.888647125285928,0.23017662532882374,Cells
Zeng|2542,Zeng,315,0.88872503818969,0.23036452461480647,Cells
Zeng|5102,Zeng,315,0.888802951093452,0.23055242390078917,Cells
Macosko|Ex_Prox1_Npy,Macosko,315,0.9157556016205854,0.14473161033797216,Nuclei
Macosko|Inh_Six3_Chodl_1,Macosko,315,0.9158270740154507,0.14493041749502983,Nuclei
Zeng|1766,Zeng,314,0.8888806166546623,0.2307403231867719,Cells
Zeng|4557,Zeng,314,0.8889582822158727,0.2309282224727546,Cells
Zeng|4874,Zeng,314,0.8890359477770831,0.23111612175873733,Cells
Zeng|5262,Zeng,314,0.8891136133382934,0.23130402104472003,Cells
Macosko|Inh_Six3_Myo5b,Macosko,314,0.9158983195138244,0.14512922465208747,Nuclei
Zeng|2460,Zeng,313,0.8891910315569521,0.23149192033070273,Cells
Zeng|2584,Zeng,313,0.8892684497756108,0.23167981961668546,Cells
Zeng|1454,Zeng,312,0.889345620651718,0.23186771890266816,Cells
Zeng|1654,Zeng,312,0.889422791527825,0.2320556181886509,Cells
Zeng|3410,Zeng,312,0.8894999624039321,0.2322435174746336,Cells
Macosko|Inh_Lhx6_Crhbp_2,Macosko,312,0.9159691112192146,0.14532803180914514,Nuclei
Macosko|NG_Draxin_12,Macosko,312,0.916039902924605,0.14552683896620278,Nuclei
Macosko|NG_Draxin_9,Macosko,312,0.9161106946299954,0.14572564612326044,Nuclei
Zeng|1487,Zeng,311,0.8895768859374876,0.23243141676061632,Cells
Zeng|3592,Zeng,311,0.8896538094710431,0.23261931604659902,Cells
Zeng|4569,Zeng,311,0.8897307330045986,0.23280721533258172,Cells
Zeng|738,Zeng,311,0.8898076565381541,0.23299511461856445,Cells
Macosko|Fibro_Eya2_Slc47a1_3,Macosko,311,0.9161812594388941,0.14592445328031808,Nuclei
Zeng|1229,Zeng,310,0.8898843327291579,0.23318301390454715,Cells
Zeng|1337,Zeng,310,0.8899610089201618,0.23337091319052988,Cells
Zeng|1973,Zeng,310,0.8900376851111657,0.23355881247651258,Cells
Zeng|657,Zeng,310,0.8901143613021695,0.2337467117624953,Cells
Zeng|1048,Zeng,309,0.8901907901506217,0.23393461104847801,Cells
Zeng|1628,Zeng,309,0.8902672189990739,0.23412251033446074,Cells
Zeng|2090,Zeng,309,0.8903436478475262,0.23431040962044344,Cells
Zeng|2272,Zeng,309,0.8904200766959784,0.23449830890642615,Cells
Zeng|2320,Zeng,309,0.8904965055444306,0.23468620819240887,Cells
Zeng|613,Zeng,309,0.8905729343928829,0.23487410747839157,Cells
Zeng|1279,Zeng,308,0.8906491158987835,0.2350620067643743,Cells
Zeng|1567,Zeng,308,0.8907252974046841,0.235249906050357,Cells
Zeng|4751,Zeng,308,0.8908014789105847,0.23543780533633973,Cells
Macosko|Ex_Lmx1a_Odad2_1,Macosko,308,0.9162511435583178,0.14612326043737575,Nuclei
Macosko|NG_Draxin_5,Macosko,308,0.9163210276777416,0.1463220675944334,Nuclei
Zeng|14977,Zeng,307,0.8908774130739336,0.23562570462232243,Cells
Zeng|1976,Zeng,307,0.8909533472372826,0.23581360390830514,Cells
Zeng|3247,Zeng,307,0.8910292814006316,0.23600150319428786,Cells
Zeng|5015,Zeng,307,0.8911052155639806,0.23618940248027057,Cells
Macosko|Inh_Lhx8_Pde11a_9,Macosko,307,0.9163906849006738,0.14652087475149106,Nuclei
Macosko|Inh_Pax2_Glp1r_3,Macosko,307,0.9164603421236059,0.1467196819085487,Nuclei
Macosko|Inh_Six3_Pvalb_Rxfp2_1,Macosko,307,0.9165299993465381,0.14691848906560637,Nuclei
Zeng|1352,Zeng,306,0.891180902384778,0.2363773017662533,Cells
Zeng|217,Zeng,306,0.8912565892055753,0.236565201052236,Cells
Macosko|Ex_Cyp26b1_Slc30a3_Dkkl1_1,Macosko,306,0.9165994296729786,0.147117296222664,Nuclei
Zeng|14984,Zeng,305,0.891332028683821,0.23675310033821872,Cells
Zeng|2533,Zeng,305,0.8914074681620667,0.23694099962420143,Cells
Zeng|343,Zeng,305,0.8914829076403125,0.23712889891018415,Cells
Macosko|Ex_Plcg2_Ret_1,Macosko,305,0.9166686331029275,0.14731610337972167,Nuclei
Macosko|Inh_Lhx6_Esr1_Chodl,Macosko,305,0.9167378365328764,0.14751491053677931,Nuclei
Zeng|1125,Zeng,304,0.8915580997760066,0.23731679819616686,Cells
Zeng|119,Zeng,304,0.8916332919117007,0.23750469748214956,Cells
Zeng|2091,Zeng,304,0.8917084840473948,0.23769259676813229,Cells
Zeng|2103,Zeng,304,0.8917836761830888,0.237880496054115,Cells
Zeng|2985,Zeng,304,0.891858868318783,0.23806839534009772,Cells
Zeng|3070,Zeng,304,0.8919340604544771,0.23825629462608042,Cells
Zeng|4013,Zeng,304,0.8920092525901712,0.23844419391206315,Cells
Zeng|4885,Zeng,304,0.8920844447258653,0.23863209319804585,Cells
Zeng|5113,Zeng,304,0.8921596368615594,0.23881999248402855,Cells
Macosko|Chol_Tbx20_A4galt_2,Macosko,304,0.9168068130663336,0.14771371769383698,Nuclei
Zeng|1437,Zeng,303,0.8922345816547019,0.23900789177001128,Cells
Macosko|Ex_Irx1_Padi1_2,Macosko,303,0.9168755627032993,0.14791252485089462,Nuclei
Macosko|Ex_Tfap2d_Npnt_2,Macosko,303,0.9169443123402649,0.1481113320079523,Nuclei
Macosko|Inh_Vip_Sncg_Yjefn3,Macosko,303,0.9170130619772305,0.14831013916500993,Nuclei
Zeng|1857,Zeng,302,0.8923092791052928,0.23919579105599398,Cells
Zeng|2189,Zeng,302,0.8923839765558836,0.2393836903419767,Cells
Zeng|4741,Zeng,302,0.8924586740064744,0.2395715896279594,Cells
Zeng|5059,Zeng,302,0.8925333714570652,0.23975948891394214,Cells
Zeng|5109,Zeng,302,0.8926080689076561,0.23994738819992484,Cells
Macosko|Inh_Emx2_Tfap2a,Macosko,302,0.9170815847177045,0.1485089463220676,Nuclei
Macosko|Inh_Tbx3_Serpina3n_2,Macosko,302,0.9171501074581785,0.14870775347912524,Nuclei
Zeng|14878,Zeng,301,0.8926825190156954,0.24013528748590757,Cells
Macosko|Ex_Ebf2_Olfr273_2,Macosko,301,0.9172184033021608,0.1489065606361829,Nuclei
Zeng|1778,Zeng,300,0.8927567217811829,0.24032318677189027,Cells
Zeng|2162,Zeng,300,0.8928309245466706,0.24051108605787297,Cells
Zeng|2583,Zeng,300,0.8929051273121582,0.2406989853438557,Cells
Zeng|3421,Zeng,300,0.8929793300776457,0.2408868846298384,Cells
Zeng|359,Zeng,300,0.8930535328431334,0.24107478391582113,Cells
Zeng|4148,Zeng,300,0.893127735608621,0.24126268320180383,Cells
Zeng|4664,Zeng,300,0.8932019383741086,0.24145058248778656,Cells
Zeng|1187,Zeng,299,0.8932758937970445,0.24163848177376926,Cells
Zeng|2710,Zeng,299,0.8933498492199805,0.24182638105975196,Cells
Zeng|759,Zeng,299,0.8934238046429165,0.2420142803457347,Cells
Zeng|844,Zeng,299,0.8934977600658525,0.2422021796317174,Cells
Macosko|Ex_Fibcd1_Slc9a4_1,Macosko,299,0.9172862453531598,0.14910536779324055,Nuclei
Macosko|Ex_Nxph4_Kynu,Macosko,299,0.9173540874041589,0.1493041749502982,Nuclei
Zeng|1137,Zeng,298,0.8935714681462368,0.24239007891770012,Cells
Zeng|1286,Zeng,298,0.8936451762266212,0.24257797820368282,Cells
Zeng|1578,Zeng,298,0.8937188843070055,0.24276587748966555,Cells
Zeng|2044,Zeng,298,0.8937925923873898,0.24295377677564825,Cells
Macosko|Ex_Nxph4_Kcnj5,Macosko,298,0.9174217025586664,0.14950298210735585,Nuclei
Macosko|Ex_Pax5_Ggta1_1,Macosko,298,0.9174893177131738,0.14970178926441352,Nuclei
Zeng|14884,Zeng,297,0.8938660531252226,0.24314167606163098,Cells
Zeng|1533,Zeng,297,0.8939395138630554,0.24332957534761368,Cells
Zeng|1698,Zeng,297,0.894012974600888,0.24351747463359638,Cells
Zeng|1841,Zeng,297,0.8940864353387208,0.2437053739195791,Cells
Zeng|2064,Zeng,297,0.8941598960765536,0.2438932732055618,Cells
Zeng|2066,Zeng,297,0.8942333568143862,0.24408117249154454,Cells
Zeng|2400,Zeng,297,0.894306817552219,0.24426907177752724,Cells
Zeng|294,Zeng,297,0.8943802782900517,0.24445697106350997,Cells
Zeng|398,Zeng,297,0.8944537390278844,0.24464487034949267,Cells
Zeng|4788,Zeng,297,0.8945271997657172,0.24483276963547537,Cells
Macosko|Ex_Slc30a3_Best3_1,Macosko,297,0.9175567059711895,0.14990059642147116,Nuclei
Macosko|Inh_Lhx1_Sox14,Macosko,297,0.9176240942292054,0.15009940357852883,Nuclei
Macosko|Inh_Lhx6_Esr2_2,Macosko,297,0.9176914824872212,0.15029821073558647,Nuclei
Zeng|1398,Zeng,296,0.8946004131609983,0.2450206689214581,Cells
Zeng|159,Zeng,296,0.8946736265562794,0.2452085682074408,Cells
Zeng|514,Zeng,296,0.8947468399515605,0.24539646749342353,Cells
Macosko|Ex_Ccn3_Fezf2_Vgll3_2,Macosko,296,0.9177586438487454,0.15049701789264414,Nuclei
Macosko|Ex_Lmx1b_1110032F04Rik_1,Macosko,296,0.9178258052102695,0.15069582504970178,Nuclei
Macosko|Ex_Sox14_Sp8_1,Macosko,296,0.9178929665717936,0.15089463220675944,Nuclei
Macosko|Ex_Tcf7l2_Adamtsl3_Slc38a11_2,Macosko,296,0.9179601279333178,0.15109343936381708,Nuclei
Macosko|Inh_Lhx1_Dlk1_4,Macosko,296,0.918027289294842,0.15129224652087475,Nuclei
Zeng|3092,Zeng,295,0.8948198060042899,0.24558436677940623,Cells
Zeng|377,Zeng,295,0.8948927720570193,0.24577226606538896,Cells
Zeng|977,Zeng,295,0.8949657381097489,0.24596016535137166,Cells
Macosko|Ex_Fibcd1_Psrc1_2,Macosko,295,0.9180942237598745,0.15149105367793242,Nuclei
Macosko|Ex_Lmx1a_Olfm4_1,Macosko,295,0.9181611582249071,0.15168986083499006,Nuclei
Macosko|Inh_Ppp1r1b_Drd2_Stard8_2,Macosko,295,0.9182280926899395,0.15188866799204773,Nuclei
Zeng|4636,Zeng,294,0.8950384568199267,0.2461480646373544,Cells
Zeng|884,Zeng,294,0.8951111755301046,0.2463359639233371,Cells
Macosko|Ex_Sall1_Pmfbp1_8,Macosko,294,0.9182948002584805,0.15208747514910537,Nuclei
Macosko|Ex_Slc30a3_Gsta2_4,Macosko,294,0.9183615078270214,0.15228628230616303,Nuclei
Macosko|Ex_Tfap2b_Sult3a2_5,Macosko,294,0.9184282153955623,0.15248508946322067,Nuclei
Macosko|Inh_Pax3_Chrna5_2,Macosko,294,0.9184949229641032,0.15268389662027834,Nuclei
Zeng|1520,Zeng,293,0.8951836468977308,0.2465238632093198,Cells
Zeng|645,Zeng,293,0.895256118265357,0.24671176249530252,Cells
Macosko|Ependymal_Tmem212_Cuzd1,Macosko,293,0.9185614036361525,0.15288270377733598,Nuclei
Macosko|Ex_Nkx2-4_Csf2rb2,Macosko,293,0.9186278843082016,0.15308151093439365,Nuclei
Zeng|4952,Zeng,292,0.8953283422904316,0.24689966178128522,Cells
Macosko|Ex_Fezf2_Gpr101_2,Macosko,292,0.9186941380837593,0.1532803180914513,Nuclei
Macosko|Ex_Tfap2b_Sult3a2,Macosko,292,0.9187603918593169,0.15347912524850896,Nuclei
Macosko|Inh_Dmbx1_Hpse2_1,Macosko,292,0.9188266456348745,0.1536779324055666,Nuclei
Macosko|Inh_Foxp2_Bmp3_3,Macosko,292,0.9188928994104322,0.15387673956262427,Nuclei
Macosko|Inh_Six3_Pvalb_Npy_3,Macosko,292,0.9189591531859898,0.1540755467196819,Nuclei
Zeng|3488,Zeng,291,0.8954003189729546,0.24708756106726795,Cells
Zeng|5077,Zeng,291,0.8954722956554776,0.24727546035325065,Cells
Zeng|677,Zeng,291,0.8955442723380005,0.24746335963923338,Cells
Macosko|Ex_Irx2_Popdc3_1,Macosko,291,0.9190251800650557,0.15427435387673957,Nuclei
Macosko|Fibro_Eya2_Ccdc192_3,Macosko,291,0.9190912069441217,0.1544731610337972,Nuclei
Macosko|Inh_Lhx6_Esr2_6,Macosko,291,0.9191572338231877,0.15467196819085488,Nuclei
Zeng|2399,Zeng,290,0.8956160016779718,0.24765125892521608,Cells
Zeng|320,Zeng,290,0.8956877310179432,0.24783915821119878,Cells
Zeng|698,Zeng,290,0.8957594603579145,0.2480270574971815,Cells
Macosko|Ex_Cyp26b1_Slc30a3_Ptprc_2,Macosko,290,0.9192230338057621,0.15487077534791252,Nuclei
Macosko|Inh_Sncg_Sln_Plch2_1,Macosko,290,0.9192888337883365,0.1550695825049702,Nuclei
Zeng|1147,Zeng,289,0.8958309423553343,0.24821495678316421,Cells
Zeng|2369,Zeng,289,0.895902424352754,0.24840285606914694,Cells
Zeng|3,Zeng,289,0.8959739063501737,0.24859075535512964,Cells
Zeng|577,Zeng,289,0.8960453883475935,0.24877865464111237,Cells
Zeng|4126,Zeng,288,0.8961166230024615,0.24896655392709507,Cells
Zeng|5122,Zeng,288,0.8961878576573297,0.2491544532130778,Cells
Macosko|Ex_Fibcd1_Lefty1_3,Macosko,288,0.9193541799779275,0.15526838966202783,Nuclei
Macosko|Ex_Lmx1a_H2-Q10_3,Macosko,288,0.9194195261675185,0.1554671968190855,Nuclei
Macosko|Ex_Lmx1a_Itih5_1,Macosko,288,0.9194848723571096,0.15566600397614314,Nuclei
Macosko|Ex_Tfap2b_Col4a5,Macosko,287,0.9195499916502091,0.1558648111332008,Nuclei
Macosko|Ex_Tfap2b_Gadl1,Macosko,287,0.9196151109433085,0.15606361829025844,Nuclei
Macosko|Inh_Pax7_Bmp3_2,Macosko,287,0.919680230236408,0.1562624254473161,Nuclei
Zeng|1874,Zeng,286,0.8962585976270945,0.2493423524990605,Cells
Zeng|210,Zeng,286,0.8963293375968593,0.2495302517850432,Cells
Zeng|3553,Zeng,286,0.8964000775666242,0.24971815107102593,Cells
Zeng|4127,Zeng,286,0.896470817536389,0.24990605035700864,Cells
Zeng|4663,Zeng,286,0.8965415575061538,0.25009394964299136,Cells
Zeng|644,Zeng,286,0.8966122974759188,0.2502818489289741,Cells
Macosko|Ex_Pou4f1_Htr5b_4,Macosko,286,0.9197451226330158,0.15646123260437375,Nuclei
Macosko|Inh_Pax2_Gbx1_Mboat1_1,Macosko,286,0.9198100150296236,0.15666003976143142,Nuclei
Zeng|1112,Zeng,285,0.8966827901031319,0.25046974821495677,Cells
Zeng|396,Zeng,285,0.8967532827303452,0.2506576475009395,Cells
Zeng|820,Zeng,285,0.8968237753575584,0.2508455467869222,Cells
Zeng|1662,Zeng,284,0.89689402064222,0.2510334460729049,Cells
Zeng|3426,Zeng,284,0.8969642659268816,0.2512213453588876,Cells
Macosko|Ex_Lhx2_Pth2_2,Macosko,284,0.9198744536332482,0.15685884691848906,Nuclei
Macosko|Ex_Pitx2_Nkx2-2_1,Macosko,284,0.9199388922368726,0.15705765407554673,Nuclei
Zeng|1741,Zeng,283,0.8970342638689915,0.25140924464487036,Cells
Zeng|370,Zeng,283,0.8971042618111015,0.2515971439308531,Cells
Zeng|403,Zeng,283,0.8971742597532115,0.25178504321683576,Cells
Zeng|744,Zeng,283,0.8972442576953215,0.2519729425028185,Cells
Macosko|Astro_Fabp7_Hs3st3a1_4,Macosko,283,0.9200031039440055,0.15725646123260437,Nuclei
Macosko|Ex_Sim1_Nkx2-2_1,Macosko,283,0.9200673156511385,0.15745526838966203,Nuclei
Macosko|Ex_Sox6_Myl2,Macosko,283,0.9201315273582714,0.15765407554671967,Nuclei
Macosko|Inh_Ebf3_Erfl,Macosko,283,0.9201957390654043,0.15785288270377734,Nuclei
Macosko|Inh_Pax8_Met_Qrfpr,Macosko,283,0.9202599507725372,0.15805168986083498,Nuclei
Zeng|1531,Zeng,282,0.8973140082948798,0.2521608417888012,Cells
Zeng|1765,Zeng,282,0.8973837588944381,0.2523487410747839,Cells
Zeng|2009,Zeng,282,0.8974535094939965,0.2525366403607666,Cells
Zeng|4820,Zeng,282,0.8975232600935549,0.25272453964674935,Cells
Macosko|Inh_Plpp4_Aox3_3,Macosko,282,0.9203239355831785,0.15825049701789265,Nuclei
Zeng|1517,Zeng,281,0.8975927633505616,0.2529124389327321,Cells
Zeng|2645,Zeng,281,0.8976622666075683,0.25310033821871475,Cells
Zeng|730,Zeng,281,0.897731769864575,0.2532882375046975,Cells
Macosko|Ex_Fezf2_Kl_2,Macosko,281,0.9203876934973281,0.1584493041749503,Nuclei
Zeng|912,Zeng,280,0.8978010257790301,0.2534761367906802,Cells
Macosko|Ex_Irx2_Col2a1_1,Macosko,280,0.9204512245149861,0.15864811133200796,Nuclei
Macosko|Ex_Lmx1b_Tnnt2,Macosko,280,0.9205147555326441,0.1588469184890656,Nuclei
Macosko|Inh_Lhx6_A730046J19Rik_1,Macosko,280,0.920578286550302,0.15904572564612326,Nuclei
Zeng|1482,Zeng,279,0.8978700343509336,0.25366403607666294,Cells
Zeng|1485,Zeng,279,0.897939042922837,0.2538519353626456,Cells
Macosko|Ex_Ccn2_Nmbr_2,Macosko,279,0.9206415906714684,0.1592445328031809,Nuclei
Macosko|Inh_Pax2_Rgs5,Macosko,279,0.9207048947926347,0.15944333996023857,Nuclei
Zeng|180,Zeng,278,0.8980078041521888,0.25403983464862834,Cells
Zeng|2239,Zeng,278,0.8980765653815407,0.25422773393461107,Cells
Zeng|3512,Zeng,278,0.8981453266108925,0.25441563322059374,Cells
Zeng|4528,Zeng,278,0.8982140878402444,0.25460353250657647,Cells
Zeng|465,Zeng,278,0.8982828490695962,0.2547914317925592,Cells
Zeng|4940,Zeng,278,0.8983516102989481,0.2549793310785419,Cells
Macosko|Ex_Dmrta2_Csf2rb2_1,Macosko,278,0.9207679720173095,0.1596421471172962,Nuclei
Macosko|Ex_Sox6_Sult3a2_2,Macosko,278,0.9208310492419842,0.15984095427435388,Nuclei
Macosko|Ex_Tfap2d_Fst,Macosko,278,0.9208941264666589,0.16003976143141152,Nuclei
Zeng|1099,Zeng,277,0.8984201241857483,0.2551672303645246,Cells
Zeng|1999,Zeng,277,0.8984886380725485,0.25535512965050733,Cells
Zeng|3045,Zeng,277,0.8985571519593487,0.25554302893649006,Cells
Zeng|4590,Zeng,277,0.898625665846149,0.25573092822247273,Cells
Macosko|Ex_Lmx1b_Aldh1a2_1,Macosko,277,0.920956976794842,0.1602385685884692,Nuclei
Macosko|Ex_Pax6_Cfap77_2,Macosko,277,0.9210198271230251,0.16043737574552683,Nuclei
Macosko|Ex_Plekhg1_Col27a1_C1ql2_2,Macosko,277,0.9210826774512082,0.1606361829025845,Nuclei
Macosko|Ex_Tfap2d_Mgst2_1,Macosko,277,0.9211455277793913,0.16083499005964214,Nuclei
Macosko|Ex_Trabd2b_Slc30a3_Serpinb8,Macosko,277,0.9212083781075744,0.1610337972166998,Nuclei
Macosko|Inh_Hmcn1_Sycp2l_1,Macosko,277,0.9212712284357575,0.16123260437375744,Nuclei
Zeng|1571,Zeng,276,0.8986939323903975,0.25591882750845546,Cells
Zeng|2123,Zeng,276,0.8987621989346462,0.2561067267944382,Cells
Zeng|2705,Zeng,276,0.8988304654788948,0.2562946260804209,Cells
Zeng|3028,Zeng,276,0.8988987320231433,0.2564825253664036,Cells
Zeng|323,Zeng,276,0.8989669985673919,0.2566704246523863,Cells
Zeng|414,Zeng,276,0.8990352651116406,0.25685832393836905,Cells
Macosko|Ex_Dmrta2_Dnah11,Macosko,276,0.9213338518674489,0.1614314115308151,Nuclei
Macosko|Ex_Fezf2_Slfn2,Macosko,276,0.9213964752991404,0.16163021868787275,Nuclei
Macosko|Ex_Iqcj_Ms4a15_3,Macosko,276,0.9214590987308318,0.16182902584493042,Nuclei
Macosko|Ex_Lhx9_Frk_1,Macosko,276,0.9215217221625233,0.16202783300198806,Nuclei
Macosko|Ex_Pou4f1_Htr5b_14,Macosko,276,0.9215843455942146,0.16222664015904573,Nuclei
Zeng|1678,Zeng,275,0.8991032843133375,0.2570462232243517,Cells
Zeng|1767,Zeng,275,0.8991713035150345,0.25723412251033445,Cells
Zeng|1998,Zeng,275,0.8992393227167315,0.2574220217963172,Cells
Zeng|2798,Zeng,275,0.8993073419184284,0.2576099210822999,Cells
Zeng|883,Zeng,275,0.8993753611201254,0.2577978203682826,Cells
Macosko|Ex_Fezf2_Gpr101_1,Macosko,275,0.9216467421294146,0.16242544731610337,Nuclei
Macosko|Inh_Frm7_Epcam_2,Macosko,275,0.9217091386646143,0.16262425447316103,Nuclei
Macosko|Inh_Frmd7_Crhbp_3,Macosko,275,0.9217715351998141,0.1628230616302187,Nuclei
Macosko|Inh_Htr3a_Nr2e1_1,Macosko,275,0.9218339317350139,0.16302186878727634,Nuclei
Macosko|Inh_Tfap2a_Scrg1_2,Macosko,275,0.9218963282702137,0.163220675944334,Nuclei
Zeng|1052,Zeng,274,0.8994431329792707,0.2579857196542653,Cells
Zeng|1856,Zeng,274,0.899510904838416,0.25817361894024804,Cells
Zeng|1949,Zeng,274,0.8995786766975614,0.2583615182262307,Cells
Zeng|2024,Zeng,274,0.8996464485567067,0.25854941751221344,Cells
Zeng|2053,Zeng,274,0.8997142204158521,0.25873731679819617,Cells
Zeng|2191,Zeng,274,0.8997819922749974,0.2589252160841789,Cells
Zeng|3265,Zeng,274,0.8998497641341427,0.2591131153701616,Cells
